year,codest,codmun,enrolled,daycare_pop,ratio
2008,43,432040,236,665,0.3548872180451128
2012,43,432040,387,712,0.5435393258426966
2000,43,432045,0,142,0.0
2004,43,432045,0,136,0.0
2008,43,432045,4,106,0.03773584905660377
2012,43,432045,17,68,0.25
2000,43,432050,15,445,0.033707865168539325
2004,43,432050,71,426,0.16666666666666666
2008,43,432050,84,300,0.28
2012,43,432050,68,206,0.3300970873786408
2000,43,432055,0,303,0.0
2004,43,432055,0,312,0.0
2008,43,432055,0,266,0.0
2012,43,432055,0,267,0.0
2000,43,432057,0,112,0.0
2004,43,432057,0,106,0.0
2008,43,432057,0,81,0.0
2012,43,432057,0,83,0.0
2000,43,432060,0,235,0.0
2004,43,432060,33,228,0.14473684210526316
2008,43,432060,45,172,0.2616279069767442
2012,43,432060,58,136,0.4264705882352941
2000,43,432065,0,123,0.0
2004,43,432065,0,127,0.0
2008,43,432065,0,98,0.0
2012,43,432065,0,94,0.0
2000,43,432067,0,595,0.0
2004,43,432067,0,575,0.0
2008,43,432067,0,496,0.0
2012,43,432067,21,434,0.04838709677419355
2000,43,432070,0,1137,0.0
2004,43,432070,114,981,0.1162079510703364
2008,43,432070,243,795,0.30566037735849055
2012,43,432070,290,667,0.43478260869565216
2000,43,432080,27,2169,0.012448132780082987
2004,43,432080,64,2217,0.02886783942264321
2008,43,432080,242,1777,0.1361845807540799
2012,43,432080,328,1494,0.21954484605087016
2000,43,432085,10,202,0.04950495049504951
2004,43,432085,12,219,0.0547945205479452
2008,43,432085,34,199,0.1708542713567839
2012,43,432085,35,237,0.14767932489451477
2000,43,432090,0,863,0.0
2004,43,432090,134,864,0.1550925925925926
2008,43,432090,19,867,0.02191464821222607
2012,43,432090,183,810,0.22592592592592592
2000,43,432100,16,663,0.024132730015082957
2004,43,432100,218,682,0.3196480938416422
2008,43,432100,205,500,0.41
2012,43,432100,236,498,0.4738955823293173
2000,43,432110,0,1254,0.0
2004,43,432110,155,1325,0.1169811320754717
2008,43,432110,192,1005,0.191044776119403
2012,43,432110,248,784,0.3163265306122449
2000,43,432120,23,3817,0.006025674613570867
2004,43,432120,283,4120,0.06868932038834952
2008,43,432120,527,3076,0.17132639791937582
2012,43,432120,769,2861,0.26878713736455784
2000,43,432130,53,1669,0.03175554224086279
2004,43,432130,145,1766,0.08210645526613816
2008,43,432130,167,1315,0.1269961977186312
2012,43,432130,403,1277,0.3155833985904464
2000,43,432132,19,161,0.11801242236024845
2004,43,432132,34,157,0.21656050955414013
2008,43,432132,43,133,0.3233082706766917
2012,43,432132,67,127,0.5275590551181102
2000,43,432135,16,305,0.05245901639344262
2004,43,432135,93,311,0.2990353697749196
2008,43,432135,42,221,0.19004524886877827
2012,43,432135,69,198,0.3484848484848485
2000,43,432140,0,1107,0.0
2004,43,432140,87,1065,0.08169014084507042
2008,43,432140,127,850,0.14941176470588236
2012,43,432140,204,643,0.31726283048211507
2000,43,432143,0,761,0.0
2004,43,432143,104,585,0.17777777777777778
2008,43,432143,137,538,0.25464684014869887
2012,43,432143,124,484,0.256198347107438
2000,43,432145,40,1286,0.03110419906687403
2004,43,432145,411,1332,0.30855855855855857
2008,43,432145,434,1265,0.3430830039525692
2012,43,432145,657,1329,0.49435665914221216
2004,43,432146,0,146,0.0
2008,43,432146,0,138,0.0
2012,43,432146,47,122,0.38524590163934425
2000,43,432147,0,483,0.0
2004,43,432147,0,443,0.0
2008,43,432147,0,362,0.0
2012,43,432147,0,268,0.0
2000,43,432149,0,165,0.0
2004,43,432149,0,165,0.0
2008,43,432149,0,132,0.0
2012,43,432149,0,98,0.0
2000,43,432150,202,1997,0.10115172759138708
2004,43,432150,409,2140,0.1911214953271028
2008,43,432150,554,1740,0.31839080459770114
2012,43,432150,647,1605,0.4031152647975078
2000,43,432160,0,2475,0.0
2004,43,432160,603,2827,0.21330031835868413
2008,43,432160,310,2688,0.11532738095238096
2012,43,432160,644,2377,0.27092974337400083
2000,43,432162,0,96,0.0
2004,43,432162,43,92,0.4673913043478261
2008,43,432162,33,80,0.4125
2012,43,432162,29,61,0.47540983606557374
2000,43,432163,0,101,0.0
2004,43,432163,10,101,0.09900990099009901
2008,43,432163,49,79,0.620253164556962
2012,43,432163,32,83,0.3855421686746988
2000,43,432166,0,563,0.0
2004,43,432166,15,600,25
2008,43,432166,63,533,0.11819887429643527
2012,43,432166,42,437,0.09610983981693363
2000,43,432170,0,1336,0.0
2004,43,432170,238,1457,0.1633493479752917
2008,43,432170,308,1315,0.23422053231939163
2012,43,432170,639,1351,0.47298297557364916
2000,43,432180,0,1317,0.0
2004,43,432180,216,1321,0.1635124905374716
2008,43,432180,355,1043,0.34036433365292423
2012,43,432180,456,1015,0.4492610837438424
2000,43,432183,0,216,0.0
2004,43,432183,0,216,0.0
2008,43,432183,0,159,0.0
2012,43,432183,0,135,0.0
2000,43,432185,0,273,0.0
2004,43,432185,30,263,0.11406844106463879
2008,43,432185,11,225,0.04888888888888889
2012,43,432185,14,217,0.06451612903225806
2000,43,432190,0,1425,0.0
2004,43,432190,186,1378,0.13497822931785197
2008,43,432190,235,1066,0.22045028142589118
2012,43,432190,367,924,0.3971861471861472
2000,43,432195,0,429,0.0
2004,43,432195,8,400,0.02
2008,43,432195,11,338,0.03254437869822485
2012,43,432195,56,297,0.18855218855218855
2000,43,432200,53,1625,0.032615384615384616
2004,43,432200,387,1751,0.22101656196459166
2008,43,432200,348,1476,0.23577235772357724
2012,43,432200,476,1483,0.3209710047201618
2000,43,432210,0,288,0.0
2004,43,432210,0,280,0.0
2008,43,432210,0,214,0.0
2012,43,432210,24,206,0.11650485436893204
2000,43,432215,0,307,0.0
2004,43,432215,0,304,0.0
2008,43,432215,0,273,0.0
2012,43,432215,10,225,0.044444444444444446
2000,43,432218,0,97,0.0
2004,43,432218,9,89,0.10112359550561797
2008,43,432218,0,72,0.0
2012,43,432218,0,50,0.0
2000,43,432220,43,1476,0.029132791327913278
2004,43,432220,237,1522,0.1557161629434954
2008,43,432220,300,1329,0.22573363431151242
2012,43,432220,338,1268,0.2665615141955836
2000,43,432225,0,163,0.0
2004,43,432225,85,177,0.480225988700565
2008,43,432225,81,176,0.4602272727272727
2012,43,432225,80,182,0.43956043956043955
2000,43,432230,0,493,0.0
2004,43,432230,33,485,0.06804123711340206
2008,43,432230,50,355,0.14084507042253522
2012,43,432230,83,266,0.31203007518796994
2000,43,432232,0,217,0.0
2004,43,432232,0,225,0.0
2008,43,432232,0,201,0.0
2012,43,432232,21,169,0.1242603550295858
2000,43,432234,0,155,0.0
2004,43,432234,0,151,0.0
2008,43,432234,0,108,0.0
2012,43,432234,0,60,0.0
2000,43,432235,0,70,0.0
2004,43,432235,0,61,0.0
2008,43,432235,0,54,0.0
2012,43,432235,0,47,0.0
2000,43,432237,0,187,0.0
2004,43,432237,0,191,0.0
2008,43,432237,0,121,0.0
2012,43,432237,0,109,0.0
2000,43,432240,0,10554,0.0
2004,43,432240,390,10984,0.035506190823015295
2008,43,432240,655,8231,0.07957720811566031
2012,43,432240,2182,7559,0.28866252149755256
2000,43,432250,96,4126,0.0232670867668444
2004,43,432250,411,4321,0.09511687109465401
2008,43,432250,534,3423,0.15600350569675722
2012,43,432250,662,3445,0.19216255442670538
2000,43,432252,0,171,0.0
2004,43,432252,0,178,0.0
2008,43,432252,8,144,0.05555555555555555
2012,43,432252,12,144,0.08333333333333333
2000,43,432253,0,682,0.0
2004,43,432253,0,686,0.0
2008,43,432253,0,574,0.0
2012,43,432253,0,435,0.0
2000,43,432254,0,270,0.0
2004,43,432254,66,293,0.22525597269624573
2008,43,432254,57,241,0.23651452282157676
2012,43,432254,99,239,0.41422594142259417
2000,43,432255,0,92,0.0
2004,43,432255,0,92,0.0
2008,43,432255,0,87,0.0
2012,43,432255,0,69,0.0
2000,43,432260,146,3809,0.03833027041218168
2004,43,432260,720,4019,0.17914904205026125
2008,43,432260,997,3217,0.3099160708734846
2012,43,432260,1043,2777,0.37558516384587687
2000,43,432270,129,1438,0.08970792767732963
2004,43,432270,212,1531,0.13847158719790986
2008,43,432270,312,1234,0.25283630470016205
2012,43,432270,398,1131,0.35190097259062775
2000,43,432280,0,980,0.0
2004,43,432280,94,1032,0.09108527131782945
2008,43,432280,293,1018,0.28781925343811393
2012,43,432280,447,896,0.49888392857142855
2000,43,432285,0,83,0.0
2004,43,432285,0,83,0.0
2008,43,432285,0,51,0.0
2012,43,432285,11,66,0.16666666666666666
2000,43,432290,0,323,0.0
2004,43,432290,0,315,0.0
2008,43,432290,0,241,0.0
2012,43,432290,31,157,0.19745222929936307
2000,43,432300,3,18630,0.00016103059581320451
2004,43,432300,204,20182,0.010108017044891487
2008,43,432300,584,16380,0.03565323565323565
2012,43,432300,574,13241,0.043350200135941395
2000,43,432310,14,454,0.030837004405286344
2004,43,432310,42,440,0.09545454545454546
2008,43,432310,30,350,0.08571428571428572
2012,43,432310,48,272,0.17647058823529413
2000,43,432320,0,223,0.0
2004,43,432320,43,187,0.22994652406417113
2008,43,432320,61,135,0.45185185185185184
2012,43,432320,75,142,0.528169014084507
2000,43,432330,0,156,0.0
2004,43,432330,0,165,0.0
2008,43,432330,0,134,0.0
2012,43,432330,0,107,0.0
2000,43,432335,0,146,0.0
2004,43,432335,0,146,0.0
2008,43,432335,0,96,0.0
2012,43,432335,0,74,0.0
2000,43,432340,0,197,0.0
2004,43,432340,0,200,0.0
2008,43,432340,0,159,0.0
2012,43,432340,8,136,0.058823529411764705
2000,43,432345,0,258,0.0
2004,43,432345,0,269,0.0
2008,43,432345,0,216,0.0
2012,43,432345,0,168,0.0
2000,43,432350,0,195,0.0
2004,43,432350,38,191,0.19895287958115182
2008,43,432350,28,145,0.19310344827586207
2012,43,432350,27,130,0.2076923076923077
2000,43,432360,0,78,0.0
2004,43,432360,0,74,0.0
2008,43,432360,0,55,0.0
2012,43,432360,0,58,0.0
2000,43,432370,0,164,0.0
2004,43,432370,0,164,0.0
2008,43,432370,0,141,0.0
2012,43,432370,21,102,0.20588235294117646
2000,43,432375,0,227,0.0
2004,43,432375,0,217,0.0
2008,43,432375,0,164,0.0
2012,43,432375,0,133,0.0
2004,43,432377,24,119,0.20168067226890757
2008,43,432377,42,97,0.4329896907216495
2012,43,432377,31,91,0.34065934065934067
2000,43,432380,0,690,0.0
2004,43,432380,84,789,0.10646387832699619
2008,43,432380,307,755,0.4066225165562914
2012,43,432380,365,802,0.4551122194513716
2000,50,500020,66,1019,0.0647693817468106
2004,50,500020,89,1188,0.07491582491582492
2008,50,500020,91,1131,0.08045977011494253
2012,50,500020,114,1154,0.09878682842287695
2000,50,500025,53,285,0.18596491228070175
2004,50,500025,0,209,0.0
2008,50,500025,70,328,0.21341463414634146
2012,50,500025,74,274,0.27007299270072993
2000,50,500060,205,2729,0.07511909124221326
2004,50,500060,151,2862,0.05276030747728861
2008,50,500060,450,2862,0.15723270440251572
2012,50,500060,593,2697,0.21987393400074157
2000,50,500070,80,1781,0.044918585064570464
2004,50,500070,272,1863,0.14600107353730543
2008,50,500070,325,1652,0.1967312348668281
2012,50,500070,379,1511,0.25082726671078753
2000,50,500080,94,608,0.15460526315789475
2004,50,500080,96,630,0.1523809523809524
2008,50,500080,126,625,0.2016
2012,50,500080,112,489,0.22903885480572597
2000,50,500085,35,527,0.06641366223908918
2004,50,500085,68,484,0.14049586776859505
2008,50,500085,59,455,0.12967032967032968
2012,50,500085,174,598,0.2909698996655518
2000,50,500090,0,624,0.0
2004,50,500090,164,649,0.2526964560862866
2008,50,500090,129,732,0.1762295081967213
2012,50,500090,268,667,0.4017991004497751
2000,50,500100,20,1260,0.015873015873015872
2004,50,500100,175,1349,0.12972572275759822
2008,50,500100,278,1272,0.21855345911949686
2012,50,500100,304,1226,0.24796084828711257
2000,50,500110,116,3552,0.03265765765765766
2004,50,500110,211,3688,0.05721258134490238
2008,50,500110,409,3487,0.11729280183538858
2012,50,500110,575,3066,0.18754076973255054
2000,50,500124,0,796,0.0
2004,50,500124,0,796,0.0
2008,50,500124,0,902,0.0
2012,50,500124,0,863,0.0
2000,50,500150,45,468,0.09615384615384616
2004,50,500150,26,476,0.0546218487394958
2008,50,500150,46,380,0.12105263157894737
2012,50,500150,102,376,0.2712765957446808
2000,50,500190,146,1257,0.11614956245027844
2004,50,500190,156,1406,0.11095305832147938
2008,50,500190,259,1360,0.19044117647058822
2012,50,500190,369,1329,0.27765237020316025
2000,50,500200,49,860,0.056976744186046514
2004,50,500200,197,948,0.20780590717299577
2008,50,500200,232,771,0.3009079118028534
2012,50,500200,291,682,0.42668621700879766
2000,50,500210,192,1936,0.09917355371900827
2004,50,500210,393,2031,0.1935007385524372
2008,50,500210,274,1900,0.14421052631578948
2012,50,500210,253,1590,0.1591194968553459
2000,50,500215,131,696,0.1882183908045977
2004,50,500215,60,704,0.08522727272727272
2008,50,500215,81,693,0.11688311688311688
2012,50,500215,139,526,0.26425855513307983
2000,50,500220,0,1415,0.0
2004,50,500220,122,1463,0.08339029391660971
2008,50,500220,262,1340,0.19552238805970149
2012,50,500220,264,1293,0.20417633410672853
2000,50,500230,60,979,0.06128702757916241
2004,50,500230,133,1032,0.12887596899224807
2008,50,500230,207,954,0.2169811320754717
2012,50,500230,258,776,0.3324742268041237
2000,50,500240,65,1787,0.03637381085618355
2004,50,500240,160,1725,0.0927536231884058
2008,50,500240,260,1861,0.13970983342289092
2012,50,500240,340,2027,0.16773556980759743
2000,50,500260,65,1159,0.056082830025884385
2004,50,500260,104,1186,0.08768971332209106
2008,50,500260,72,880,0.08181818181818182
2012,50,500260,110,747,0.14725568942436412
2000,50,500270,5596,46956,0.11917539824516568
2004,50,500270,8025,50900,0.15766208251473476
2008,50,500270,14588,46984,0.3104886769964243
2012,50,500270,17510,47191,0.37104532643936344
2000,50,500280,0,426,0.0
2004,50,500280,0,450,0.0
2008,50,500280,46,459,0.10021786492374728
2012,50,500280,97,339,0.2861356932153392
2000,50,500290,148,1262,0.11727416798732171
2004,50,500290,171,1310,0.13053435114503817
2008,50,500290,189,1175,0.16085106382978723
2012,50,500290,397,1020,0.3892156862745098
2000,50,500295,102,979,0.1041879468845761
2004,50,500295,144,1183,0.12172442941673711
2008,50,500295,552,1266,0.43601895734597157
2012,50,500295,648,1414,0.4582743988684583
2000,50,500310,0,260,0.0
2004,50,500310,0,256,0.0
2008,50,500310,0,286,0.0
2012,50,500310,0,290,0.0
2000,50,500315,133,1375,0.09672727272727273
2004,50,500315,196,1427,0.1373510861948143
2008,50,500315,147,1429,0.10286913925822254
2012,50,500315,311,1123,0.2769367764915405
2000,50,500320,646,8781,0.07356793075959459
2004,50,500320,751,9051,0.0829742569881781
2008,50,500320,862,8322,0.10358086998317712
2012,50,500320,972,7043,0.1380093710066733
2000,50,500325,64,1140,0.056140350877192984
2004,50,500325,102,1185,0.08607594936708861
2008,50,500325,360,1251,0.28776978417266186
2012,50,500325,533,1238,0.4305331179321486
2000,50,500330,184,2260,0.08141592920353982
2004,50,500330,241,2362,0.10203217612193057
2008,50,500330,406,2188,0.18555758683729434
2012,50,500330,640,1840,0.34782608695652173
2000,50,500345,34,753,0.0451527224435591
2004,50,500345,65,690,0.09420289855072464
2008,50,500345,58,707,0.08203677510608204
2012,50,500345,79,740,0.10675675675675676
2000,50,500348,46,895,0.05139664804469274
2004,50,500348,66,918,0.0718954248366013
2008,50,500348,72,795,0.09056603773584905
2012,50,500348,121,605,0.2
2000,50,500350,82,405,0.20246913580246914
2004,50,500350,73,405,0.18024691358024691
2008,50,500350,113,370,0.3054054054054054
2012,50,500350,117,344,0.34011627906976744
2000,50,500370,1029,12651,0.08133744368034147
2004,50,500370,2190,13552,0.16159976387249114
2008,50,500370,2259,13016,0.17355562384757223
2012,50,500370,2995,12482,0.2399455215510335
2000,50,500375,0,852,0.0
2004,50,500375,151,852,0.1772300469483568
2008,50,500375,182,860,0.2116279069767442
2012,50,500375,68,733,0.0927694406548431
2000,50,500380,260,1096,0.23722627737226276
2004,50,500380,209,1025,0.20390243902439023
2008,50,500380,208,959,0.21689259645464026
2012,50,500380,278,928,0.2995689655172414
2008,50,500390,0,219,0.0
2012,50,500390,0,183,0.0
2000,50,500400,102,598,0.1705685618729097
2004,50,500400,24,554,0.04332129963898917
2008,50,500400,44,529,0.0831758034026465
2012,50,500400,83,514,0.1614785992217899
2000,50,500410,65,902,0.07206208425720621
2004,50,500410,85,966,0.08799171842650104
2008,50,500410,99,783,0.12643678160919541
2012,50,500410,58,628,0.09235668789808917
2000,50,500430,111,1136,0.0977112676056338
2004,50,500430,119,1221,0.09746109746109746
2008,50,500430,139,1172,0.11860068259385666
2012,50,500430,195,938,0.20788912579957355
2000,50,500440,51,602,0.08471760797342193
2004,50,500440,45,642,0.07009345794392523
2008,50,500440,49,524,0.09351145038167939
2012,50,500440,127,452,0.2809734513274336
2000,50,500450,39,1411,0.027639971651311126
2004,50,500450,103,1449,0.07108350586611456
2008,50,500450,197,1396,0.14111747851002865
2012,50,500450,251,1529,0.16415958142576847
2000,50,500460,0,1321,0.0
2004,50,500460,104,1412,0.07365439093484419
2008,50,500460,139,1373,0.101238164603059
2012,50,500460,270,1222,0.220949263502455
2000,50,500470,152,1463,0.1038961038961039
2004,50,500470,100,1403,0.07127583749109052
2008,50,500470,133,1246,0.10674157303370786
2012,50,500470,230,1211,0.18992568125516102
2000,50,500480,67,759,0.08827404479578392
2004,50,500480,42,839,0.050059594755661505
2008,50,500480,44,857,0.051341890315052506
2012,50,500480,51,860,0.05930232558139535
2000,50,500490,58,406,0.14285714285714285
2004,50,500490,38,433,0.08775981524249422
2008,50,500490,65,390,0.16666666666666666
2012,50,500490,49,345,0.14202898550724638
2000,50,500500,91,1828,0.049781181619256015
2004,50,500500,197,1934,0.10186142709410548
2008,50,500500,253,1797,0.1407902058987201
2012,50,500500,261,1624,0.16071428571428573
2000,50,500510,35,292,0.11986301369863013
2004,50,500510,26,265,0.09811320754716982
2008,50,500510,43,253,0.16996047430830039
2012,50,500510,69,246,0.2804878048780488
2000,50,500515,86,443,0.19413092550790068
2004,50,500515,90,431,0.2088167053364269
2008,50,500515,140,449,0.311804008908686
2012,50,500515,120,405,0.2962962962962963
2000,50,500520,87,1424,0.061095505617977525
2004,50,500520,258,1550,0.1664516129032258
2008,50,500520,207,1612,0.12841191066997518
2012,50,500520,343,1463,0.23444976076555024
2000,50,500525,24,519,0.046242774566473986
2004,50,500525,32,553,0.05786618444846293
2008,50,500525,65,512,0.126953125
2012,50,500525,58,529,0.10964083175803403
2000,50,500540,152,2376,0.06397306397306397
2004,50,500540,199,2495,0.07975951903807615
2008,50,500540,404,2534,0.15943172849250198
2012,50,500540,508,2433,0.20879572544184136
2000,50,500560,116,2064,0.0562015503875969
2004,50,500560,157,2167,0.07245039224734656
2008,50,500560,136,2001,0.06796601699150424
2012,50,500560,150,1957,0.07664793050587634
2000,50,500568,127,979,0.12972420837589377
2004,50,500568,122,922,0.13232104121475055
2008,50,500568,253,964,0.262448132780083
2012,50,500568,334,966,0.34575569358178054
2000,50,500570,179,2826,0.06334041047416844
2004,50,500570,353,3013,0.11715897776302689
2008,50,500570,618,3120,0.19807692307692307
2012,50,500570,1166,3052,0.38204456094364353
2000,50,500580,104,1339,0.07766990291262135
2004,50,500580,109,1484,0.07345013477088949
2008,50,500580,95,1316,0.07218844984802432
2012,50,500580,111,930,0.11935483870967742
2000,50,500600,44,797,0.05520702634880803
2004,50,500600,258,884,0.2918552036199095
2008,50,500600,257,943,0.2725344644750795
2012,50,500600,557,1347,0.4135115070527097
2000,50,500620,106,2584,0.04102167182662539
2004,50,500620,341,2748,0.12409024745269287
2008,50,500620,606,2874,0.21085594989561587
2012,50,500620,1139,3014,0.3779031187790312
2000,50,500625,18,498,0.03614457831325301
2004,50,500625,0,429,0.0
2008,50,500625,0,373,0.0
2012,50,500625,0,270,0.0
2000,50,500630,359,2607,0.13770617568085922
2004,50,500630,218,2652,0.08220211161387632
2008,50,500630,345,2438,0.14150943396226415
2012,50,500630,573,2134,0.2685098406747891
2000,50,500635,100,1195,0.08368200836820083
2004,50,500635,102,1230,0.08292682926829269
2008,50,500635,145,1203,0.12053200332502079
2012,50,500635,268,1393,0.19239052404881551
2000,50,500640,73,632,0.11550632911392406
2004,50,500640,107,638,0.1677115987460815
2008,50,500640,144,578,0.2491349480968858
2012,50,500640,142,412,0.3446601941747573
2000,50,500660,55,5290,0.010396975425330813
2004,50,500660,450,5642,0.07975895072669266
2008,50,500660,438,6006,0.07292707292707293
2012,50,500660,1085,5844,0.18566050650239563
2000,50,500690,85,1369,0.0620891161431702
2004,50,500690,47,1390,0.03381294964028777
2008,50,500690,57,1478,0.03856562922868741
2012,50,500690,198,1220,0.16229508196721312
2000,50,500710,42,1518,0.02766798418972332
2004,50,500710,45,1639,0.027455765710799267
2008,50,500710,33,1685,0.019584569732937686
2012,50,500710,150,1520,0.09868421052631579
2000,50,500720,118,1961,0.06017338092809791
2004,50,500720,146,2195,0.06651480637813212
2008,50,500720,324,2232,0.14516129032258066
2012,50,500720,607,2225,0.27280898876404497
2000,50,500730,37,350,0.10571428571428572
2004,50,500730,69,346,0.1994219653179191
2008,50,500730,108,286,0.3776223776223776
2012,50,500730,130,259,0.5019305019305019
2000,50,500740,84,1284,0.06542056074766354
2004,50,500740,137,1372,0.09985422740524781
2008,50,500740,164,1283,0.12782540919719407
2012,50,500740,256,1136,0.22535211267605634
2000,50,500750,31,338,0.09171597633136094
2004,50,500750,44,364,0.12087912087912088
2008,50,500750,37,323,0.11455108359133127
2012,50,500750,44,273,0.16117216117216118
2000,50,500755,33,567,0.0582010582010582
2004,50,500755,34,605,0.05619834710743802
2008,50,500755,125,597,0.20938023450586266
2012,50,500755,121,456,0.26535087719298245
2000,50,500769,172,1278,0.13458528951486698
2004,50,500769,260,1426,0.182328190743338
2008,50,500769,290,1474,0.19674355495251017
2012,50,500769,510,1495,0.3411371237458194
2000,50,500770,164,837,0.1959378733572282
2004,50,500770,91,711,0.1279887482419128
2008,50,500770,66,736,0.08967391304347826
2012,50,500770,111,697,0.15925394548063126
2000,50,500780,0,499,0.0
2004,50,500780,0,503,0.0
2008,50,500780,23,496,0.046370967741935484
2012,50,500780,59,351,0.16809116809116809
2000,50,500790,129,2116,0.0609640831758034
2004,50,500790,226,2405,0.09397089397089398
2008,50,500790,490,3259,0.15035286897821418
2012,50,500790,946,3118,0.3033996151379089
2000,50,500793,0,899,0.0
2004,50,500793,102,1039,0.09817131857555342
2008,50,500793,173,1142,0.15148861646234676
2012,50,500793,195,1111,0.17551755175517553
2000,50,500795,65,899,0.07230255839822025
2004,50,500795,21,961,0.021852237252861603
2008,50,500795,64,937,0.06830309498399147
2012,50,500795,60,952,0.06302521008403361
2000,50,500797,71,207,0.34299516908212563
2004,50,500797,68,182,0.37362637362637363
2008,50,500797,100,180,0.5555555555555556
2012,50,500797,101,208,0.4855769230769231
2000,50,500800,40,958,0.04175365344467641
2004,50,500800,63,1013,0.06219151036525173
2008,50,500800,71,1155,0.06147186147186147
2012,50,500800,242,1017,0.23795476892822026
2000,50,500830,389,5590,0.06958855098389982
2004,50,500830,435,5903,0.07369134338471964
2008,50,500830,817,5752,0.1420375521557719
2012,50,500830,2404,6385,0.3765074393108849
2000,50,500840,87,320,0.271875
2004,50,500840,68,286,0.23776223776223776
2008,50,500840,19,280,0.06785714285714285
2012,50,500840,36,278,0.12949640287769784
2000,51,510010,0,410,0.0
2004,51,510010,38,426,0.0892018779342723
2008,51,510010,49,409,0.1198044009779951
2012,51,510010,24,275,0.08727272727272728
2000,51,510020,185,1412,0.13101983002832862
2004,51,510020,210,1164,0.18041237113402062
2008,51,510020,510,1409,0.36195883605393897
2012,51,510020,687,1341,0.5123042505592841
2000,51,510025,85,3774,0.02252252252252252
2004,51,510025,371,3787,0.09796672828096119
2008,51,510025,624,3582,0.17420435510887772
2012,51,510025,796,2941,0.27065623937436245
2000,51,510030,30,787,0.03811944091486658
2004,51,510030,27,805,0.03354037267080745
2008,51,510030,39,854,0.04566744730679157
2012,51,510030,116,1003,0.1156530408773679
2000,51,510035,0,612,0.0
2004,51,510035,90,378,0.23809523809523808
2008,51,510035,57,458,0.12445414847161572
2012,51,510035,50,416,0.1201923076923077
2000,51,510040,104,573,0.18150087260034903
2004,51,510040,148,573,0.2582897033158813
2008,51,510040,147,576,0.2552083333333333
2012,51,510040,164,604,0.271523178807947
2000,51,510050,0,622,0.0
2004,51,510050,60,506,0.11857707509881422
2008,51,510050,67,588,0.11394557823129252
2012,51,510050,89,617,0.14424635332252836
2000,51,510060,0,465,0.0
2004,51,510060,179,526,0.3403041825095057
2008,51,510060,229,584,0.3921232876712329
2012,51,510060,282,607,0.4645799011532125
2000,51,510080,22,598,0.03678929765886288
2004,51,510080,115,581,0.19793459552495696
2008,51,510080,144,653,0.22052067381316998
2012,51,510080,127,599,0.21202003338898165
2000,51,510100,0,249,0.0
2004,51,510100,66,249,0.26506024096385544
2008,51,510100,34,192,0.17708333333333334
2012,51,510100,20,176,0.11363636363636363
2000,51,510120,24,101,0.2376237623762376
2004,51,510120,29,100,0.29
2008,51,510120,30,77,0.38961038961038963
2012,51,510120,11,50,0.22
2000,51,510125,195,1089,0.1790633608815427
2004,51,510125,172,1125,0.15288888888888888
2008,51,510125,150,1139,0.13169446883230904
2012,51,510125,160,951,0.16824395373291273
2000,51,510130,50,747,0.06693440428380187
2004,51,510130,50,696,0.07183908045977011
2008,51,510130,75,652,0.11503067484662577
2012,51,510130,187,609,0.3070607553366174
2000,51,510140,106,2647,0.04004533434076313
2004,51,510140,96,1556,0.061696658097686374
2008,51,510140,71,1696,0.04186320754716981
2012,51,510140,219,1533,0.14285714285714285
2000,51,510160,0,554,0.0
2004,51,510160,61,490,0.12448979591836734
2008,51,510160,73,552,0.1322463768115942
2012,51,510160,79,440,0.17954545454545454
2000,51,510170,171,2407,0.07104279185708351
2004,51,510170,169,2668,0.06334332833583209
2008,51,510170,180,2763,0.06514657980456026
2012,51,510170,382,2259,0.1691013722886233
2000,51,510180,696,3819,0.18224666142969365
2004,51,510180,725,4011,0.18075292944402893
2008,51,510180,495,3540,0.13983050847457626
2012,51,510180,462,3187,0.1449639159083778
2004,51,510185,51,462,0.11038961038961038
2008,51,510185,83,464,0.1788793103448276
2012,51,510185,87,394,0.22081218274111675
2000,51,510190,0,956,0.0
2004,51,510190,90,1098,0.08196721311475409
2008,51,510190,145,1270,0.1141732283464567
2012,51,510190,125,1188,0.10521885521885523
2000,51,510250,485,7003,0.06925603312865915
2004,51,510250,481,7087,0.067870749259207
2008,51,510250,1014,6562,0.15452605912831455
2012,51,510250,845,5784,0.1460926694329184
2000,51,510260,0,1311,0.0
2004,51,510260,30,1336,0.02245508982035928
2008,51,510260,103,1366,0.07540263543191801
2012,51,510260,135,1806,0.07475083056478406
2000,51,510263,73,1559,0.04682488774855677
2004,51,510263,176,1991,0.08839779005524862
2008,51,510263,276,1846,0.1495124593716143
2012,51,510263,743,2154,0.3449396471680594
2000,51,510267,154,1501,0.10259826782145237
2004,51,510267,210,1899,0.11058451816745656
2008,51,510267,149,2264,0.06581272084805653
2012,51,510267,358,2317,0.15451014242555028
2000,51,510268,30,287,0.10452961672473868
2004,51,510268,141,362,0.38950276243093923
2008,51,510268,94,424,0.22169811320754718
2012,51,510268,131,410,0.3195121951219512
2000,51,510269,0,461,0.0
2004,51,510269,0,538,0.0
2008,51,510269,28,499,0.056112224448897796
2012,51,510269,46,352,0.13068181818181818
2000,51,510270,145,1344,0.10788690476190477
2004,51,510270,147,1532,0.09595300261096605
2008,51,510270,307,1443,0.21275121275121275
2012,51,510270,328,1379,0.2378535170413343
2000,51,510279,45,1050,0.04285714285714286
2004,51,510279,39,899,0.04338153503893215
